,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,ipniID.type,ipniID,structure_cas.type,structure_cas,chembl_id.type,chembl_id
66,uri,http://www.wikidata.org/entity/Q104398938,uri,http://www.wikidata.org/entity/Q105173150,literal,Stemona collinsae,literal,MVMDETPHBOLVQA-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(OC)C=C(O)C(=C3CCC2C1OC)C,en,literal,Stemanthrene D,literal,10.1021/NP0497043,,,,,,
67,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105300480,literal,Stemona kerrii,literal,WAULTDWQPCNZBI-IIDKCYCOSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC,en,literal,"(5E)-5-[(1R,6S,9R,10R,11R,12S)-6-[(1R)-1-hydroxypropyl]-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/S0031-9422(03)00332-7,literal,821988-1,,,,
68,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q27137731,literal,Stemona kerrii,literal,KLADGQYNEYECIT-LFVNKPDISA-N,literal,CCC(C1CCCC2N1CCC=C3C2C(C(=C4C(=C(C(=O)O4)C)OC)O3)C)O,en,literal,stemokerrine,literal,10.1016/J.PHYTOCHEM.2007.03.002,literal,821988-1,,,,
69,uri,http://www.wikidata.org/entity/Q104398938,uri,http://www.wikidata.org/entity/Q105314522,literal,Stemona collinsae,literal,WXCVDEUJZBRYIT-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65CC(O)CC)C4C2C,en,literal,"5-[9-(2-Hydroxybutyl)-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP100668S,,,,,,
70,uri,http://www.wikidata.org/entity/Q104398938,uri,http://www.wikidata.org/entity/Q105314522,literal,Stemona collinsae,literal,WXCVDEUJZBRYIT-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65CC(O)CC)C4C2C,en,literal,"5-[9-(2-Hydroxybutyl)-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/S0031-9422(03)00332-7,,,,,,
71,uri,http://www.wikidata.org/entity/Q104398938,uri,http://www.wikidata.org/entity/Q105314522,literal,Stemona collinsae,literal,WXCVDEUJZBRYIT-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65CC(O)CC)C4C2C,en,literal,"5-[9-(2-Hydroxybutyl)-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP050361Y,,,,,,
72,uri,http://www.wikidata.org/entity/Q104398938,uri,http://www.wikidata.org/entity/Q105314522,literal,Stemona collinsae,literal,WXCVDEUJZBRYIT-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65CC(O)CC)C4C2C,en,literal,"5-[9-(2-Hydroxybutyl)-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP2004374,,,,,,
73,uri,http://www.wikidata.org/entity/Q104398938,uri,http://www.wikidata.org/entity/Q3511416,literal,Stemona collinsae,literal,PEYUIKBAABKQKQ-AFHBHXEDSA-N,literal,C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,en,literal,(+)-sesamin,literal,10.1021/NP0105073,,,literal,607-80-7,literal,CHEMBL252915
74,uri,http://www.wikidata.org/entity/Q104398938,uri,http://www.wikidata.org/entity/Q105225754,literal,Stemona collinsae,literal,QQDAIOAKEGCALE-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=C(O)C(=C(OC)C=C3CCC2C1OC)C,en,literal,stemanthrene B,literal,10.1016/J.PHYTOCHEM.2003.09.015,,,,,,
75,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399534,literal,Stemona kerrii,literal,NZXKRFOQRUEWSO-ONZNDFDGSA-N,literal,O=C1OC(=C2OC3=CCCN4C(CCCC4C3C2C)C(O)CC)C(=C1OC)C,en,literal,Stemokerrin,literal,10.1021/NP070099O.S001,literal,821988-1,,,,
76,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399534,literal,Stemona kerrii,literal,NZXKRFOQRUEWSO-ONZNDFDGSA-N,literal,O=C1OC(=C2OC3=CCCN4C(CCCC4C3C2C)C(O)CC)C(=C1OC)C,en,literal,Stemokerrin,literal,10.1016/S0031-9422(03)00332-7,literal,821988-1,,,,
77,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399534,literal,Stemona kerrii,literal,NZXKRFOQRUEWSO-ONZNDFDGSA-N,literal,O=C1OC(=C2OC3=CCCN4C(CCCC4C3C2C)C(O)CC)C(=C1OC)C,en,literal,Stemokerrin,literal,10.1021/NP070099O,literal,821988-1,,,,
78,uri,http://www.wikidata.org/entity/Q15472140,uri,http://www.wikidata.org/entity/Q104989045,literal,Stemona cochinchinensis,literal,DTVYAHOULQCSMS-AWXODLJESA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65CCCC)C4C2C,en,literal,"(5E)-5-[(1S,4S,5R,6S,8S,9S,13R)-9-butyl-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/S0031-9422(03)00332-7,literal,821984-1,,,,
79,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104388909,literal,Stemona tuberosa,literal,UINUUSQOLRQGNF-KLDYRVGWSA-N,literal,O=C1OC2(OC3CCCN4C(CCC4C3C2CC)C5OC(=O)C(C)C5)C=C1C,en,literal,Stemoninine,literal,10.1021/NP070651+,literal,742815-1,,,,
80,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104388909,literal,Stemona tuberosa,literal,UINUUSQOLRQGNF-KLDYRVGWSA-N,literal,O=C1OC2(OC3CCCN4C(CCC4C3C2CC)C5OC(=O)C(C)C5)C=C1C,en,literal,Stemoninine,literal,10.1016/J.JEP.2006.04.022,literal,742815-1,,,,
81,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399535,literal,Stemona kerrii,literal,SKYPPFSYUDCEQR-VSWGTLQQSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4C(CCC342)C5OC(=O)C(C)C5)C)C(OC)=C1C,en,literal,Isomaistemonine,literal,10.1021/NP070099O,literal,821988-1,,,,
82,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104939018,literal,Stemona tuberosa,literal,BNTLJWHMOCJBCZ-CWSCBRNRSA-N,literal,O=C1OC2(CCCCN3C(=O)CCC32)CC1C,en,literal,"(3'S,9S,9aR)-3'-methylspiro[2,5,6,7,8,9a-hexahydro-1H-pyrrolo[1,2-a]azepine-9,5'-oxolane]-2',3-dione",literal,10.1002/HLCA.200900124,literal,742815-1,,,,
83,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105015391,literal,Stemona curtisii,literal,GQHSQVDONZAQMO-UAMZZLTQSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(C(O)CC)[N+]([O-])(CCC3)C5C4C2C,en,literal,Stemocurtisinol N-Oxide,literal,10.1021/NP100474Y,literal,742802-1,,,,
84,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q104989048,literal,Stemona curtisii,literal,DTVYAHOULQCSMS-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65CCCC)C4C2C,en,literal,"5-(9-Butyl-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene)-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
85,uri,http://www.wikidata.org/entity/Q15542443,uri,http://www.wikidata.org/entity/Q104989046,literal,Stemona aphylla,literal,DTVYAHOULQCSMS-JQANZLKUSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65CCCC)C4C2C,en,literal,"(5Z)-5-[(1S,4S,5R,6S,8R,9S)-9-butyl-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP100668S,literal,821981-1,,,,
86,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104953294,literal,Stemona tuberosa,literal,CCGODXURPZCVAL-VTINZAFFSA-N,literal,OCC1OC(OC(C=2C=C(OC)C=C(OC)C2)C(O)C=3C=CC=CC3)C(O)C(O)C1O,en,literal,"(2R,3R,4S,5S,6R)-2-[(1R,2R)-1-(3,5-dimethoxyphenyl)-2-hydroxy-2-phenylethoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1021/NP0504154,literal,742815-1,,,,
87,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105008010,literal,Stemona curtisii,literal,GGFNFNQWBNJLAV-ZYBONQNOSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(=O)N(CCC3)C5C4C2C,en,literal,"(1R,9S,10R,11R,12S,13Z)-13-(3-methoxy-4-methyl-5-oxofuran-2-ylidene)-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-6-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
88,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105004015,literal,Stemona tuberosa,literal,FXLCCDTUQJLMJF-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2N3C4=C(C2)C5C(C(=O)OC5C(CC)C4(O)CCCC3)C,en,literal,"10-Ethyl-9-hydroxy-14-methyl-3-(4-methyl-5-oxooxolan-2-yl)-12-oxa-4-azatetracyclo[7.6.1.04,16.011,15]hexadec-1(16)-en-13-one",literal,10.1016/S0040-4020(02)00678-6,literal,742815-1,,,,
89,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399058,literal,Stemona kerrii,literal,QAAYWVNRGVTWRB-WNYGCNNLSA-N,literal,O=C1OC(C=C1C)C2OC3CCCN4C(CCC4C3C2C)C5OC(=O)C(C)C5,en,literal,Stemocochinin,literal,10.1021/NP070099O.S001,literal,821988-1,,,,
90,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399058,literal,Stemona kerrii,literal,QAAYWVNRGVTWRB-WNYGCNNLSA-N,literal,O=C1OC(C=C1C)C2OC3CCCN4C(CCC4C3C2C)C5OC(=O)C(C)C5,en,literal,Stemocochinin,literal,10.1021/NP070099O,literal,821988-1,,,,
91,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104959102,literal,Stemona tuberosa,literal,CHQGOWAOLJKTQX-GECIJFOUSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C(CCCC3)C(CC)C4OC(=O)C(C)C4C(=O)C2,en,literal,"(1R,2R,3S,6S,7S,10S)-2-ethyl-6-methyl-10-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatricyclo[9.4.1.03,7]hexadecane-5,8,16-trione",literal,10.1248/CPB.15.768,literal,742815-1,,,,
92,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104959102,literal,Stemona tuberosa,literal,CHQGOWAOLJKTQX-GECIJFOUSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C(CCCC3)C(CC)C4OC(=O)C(C)C4C(=O)C2,en,literal,"(1R,2R,3S,6S,7S,10S)-2-ethyl-6-methyl-10-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatricyclo[9.4.1.03,7]hexadecane-5,8,16-trione",literal,10.1021/NP070651+,literal,742815-1,,,,
93,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104959102,literal,Stemona tuberosa,literal,CHQGOWAOLJKTQX-GECIJFOUSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C(CCCC3)C(CC)C4OC(=O)C(C)C4C(=O)C2,en,literal,"(1R,2R,3S,6S,7S,10S)-2-ethyl-6-methyl-10-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatricyclo[9.4.1.03,7]hexadecane-5,8,16-trione",literal,10.1055/S-2003-45100,literal,742815-1,,,,
94,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104959102,literal,Stemona tuberosa,literal,CHQGOWAOLJKTQX-GECIJFOUSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C(CCCC3)C(CC)C4OC(=O)C(C)C4C(=O)C2,en,literal,"(1R,2R,3S,6S,7S,10S)-2-ethyl-6-methyl-10-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatricyclo[9.4.1.03,7]hexadecane-5,8,16-trione",literal,10.1021/NP0504154,literal,742815-1,,,,
95,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104959102,literal,Stemona tuberosa,literal,CHQGOWAOLJKTQX-GECIJFOUSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C(CCCC3)C(CC)C4OC(=O)C(C)C4C(=O)C2,en,literal,"(1R,2R,3S,6S,7S,10S)-2-ethyl-6-methyl-10-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatricyclo[9.4.1.03,7]hexadecane-5,8,16-trione",literal,10.1021/NP50083A003,literal,742815-1,,,,
96,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104959102,literal,Stemona tuberosa,literal,CHQGOWAOLJKTQX-GECIJFOUSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C(CCCC3)C(CC)C4OC(=O)C(C)C4C(=O)C2,en,literal,"(1R,2R,3S,6S,7S,10S)-2-ethyl-6-methyl-10-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatricyclo[9.4.1.03,7]hexadecane-5,8,16-trione",literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
97,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104921874,literal,Stemona tuberosa,literal,AZQNIKXQKXTZDF-UHFFFAOYSA-N,literal,O=C1OC2C(=C3CC(N4CCCCC(=O)C34C2CC)C5OC(=O)C(C)C5)C1C,en,literal,"16-Ethyl-12-methyl-8-(4-methyl-5-oxooxolan-2-yl)-14-oxa-7-azatetracyclo[8.6.0.01,7.011,15]hexadec-10-ene-2,13-dione",literal,10.1016/J.TET.2013.12.003,literal,742815-1,,,,
98,uri,http://www.wikidata.org/entity/Q15472140,uri,http://www.wikidata.org/entity/Q104989047,literal,Stemona cochinchinensis,literal,DTVYAHOULQCSMS-JRCMVJBUSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65CCCC)C4C2C,en,literal,"(5Z)-5-[(1R,4S,5R,6S,8S,9S,13R)-9-butyl-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/J.PHYTOCHEM.2007.03.002,literal,821984-1,,,,
99,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q104399536,literal,Stemona curtisii,literal,ARNXIFIKBFAWQG-JTTNXXOSSA-N,literal,O=C1OC(=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC)C(=C1OC)C,en,literal,Oxystemokerrin,literal,10.1016/S0031-9422(03)00332-7,literal,742802-1,,,,
100,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104969998,literal,Stemona tuberosa,literal,CTQWBUQUEQSOJO-UHFFFAOYSA-N,literal,OC=1C=C(OC)C=C(C1)CCC=2C=CC=CC2OC,en,literal,3-methoxy-5-[2-(2-methoxyphenyl)ethyl]phenol,literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
101,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399537,literal,Stemona kerrii,literal,SKYPPFSYUDCEQR-IGDIMQITSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4C(CCC342)C5OC(=O)C(C)C5)C)C(OC)=C1C,en,literal,Maistemonine,literal,10.1021/NP070099O.S001,literal,821988-1,,,,
102,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399537,literal,Stemona kerrii,literal,SKYPPFSYUDCEQR-IGDIMQITSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4C(CCC342)C5OC(=O)C(C)C5)C)C(OC)=C1C,en,literal,Maistemonine,literal,10.1021/NP070099O,literal,821988-1,,,,
103,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104916953,literal,Stemona tuberosa,literal,AQNPGXKKPJKNFG-PXEDUFHISA-N,literal,O=C1OC(CC1C)C2N3C4=C(CCCC3)C(CC)C(O)C5C(C(=O)OC45C2)C,en,literal,Oxotuberostemonine,literal,10.1016/J.TET.2013.12.003,literal,742815-1,,,,
104,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104993960,literal,Stemona tuberosa,literal,FEGYJQTVMVOWKC-LOYIFYEOSA-N,literal,OC1=CC=2C=CC(OC2C(=C1)C)(C)CCCC(C)CCCC(C)CCCC(C)C,en,literal,"(2S)-8-Methyl-3,4-didehydrotocol",literal,10.1016/J.PHYTOCHEM.2004.08.023,literal,742815-1,,,,
105,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399536,literal,Stemona kerrii,literal,ARNXIFIKBFAWQG-JTTNXXOSSA-N,literal,O=C1OC(=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC)C(=C1OC)C,en,literal,Oxystemokerrin,literal,10.1016/S0031-9422(03)00332-7,literal,821988-1,,,,
106,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q104399536,literal,Stemona kerrii,literal,ARNXIFIKBFAWQG-JTTNXXOSSA-N,literal,O=C1OC(=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC)C(=C1OC)C,en,literal,Oxystemokerrin,literal,10.1021/NP070099O,literal,821988-1,,,,
107,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q104936864,literal,Stemona curtisii,literal,BIXWVSLNTIFDQN-XJGOYTCSSA-N,literal,OC1=CC=2C=CC(OC2C(=C1C)C)(C)CCCC(C)CCCC(C)CCCC(C)C,en,literal,"(2S)-2,7,8-trimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]chromen-6-ol",literal,10.1016/J.PHYTOCHEM.2004.08.023,literal,742802-1,,,,
108,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104990307,literal,Stemona tuberosa,literal,DVRWOSGUHQABHJ-PKLKDMKISA-N,literal,O=C1OC2(OC3CCCN4C(=O)CCC4C3C2CC)C=C1C,en,literal,"(1R,2S,3R,4S,6S)-3-ethyl-3'-methylspiro[5-oxa-10-azatricyclo[8.3.0.02,6]tridecane-4,5'-furan]-2',11-dione",literal,10.1248/CPB.15.768,literal,742815-1,,,,
109,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104990307,literal,Stemona tuberosa,literal,DVRWOSGUHQABHJ-PKLKDMKISA-N,literal,O=C1OC2(OC3CCCN4C(=O)CCC4C3C2CC)C=C1C,en,literal,"(1R,2S,3R,4S,6S)-3-ethyl-3'-methylspiro[5-oxa-10-azatricyclo[8.3.0.02,6]tridecane-4,5'-furan]-2',11-dione",literal,10.1021/NP070651+,literal,742815-1,,,,
110,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104990307,literal,Stemona tuberosa,literal,DVRWOSGUHQABHJ-PKLKDMKISA-N,literal,O=C1OC2(OC3CCCN4C(=O)CCC4C3C2CC)C=C1C,en,literal,"(1R,2S,3R,4S,6S)-3-ethyl-3'-methylspiro[5-oxa-10-azatricyclo[8.3.0.02,6]tridecane-4,5'-furan]-2',11-dione",literal,10.1055/S-2003-45100,literal,742815-1,,,,
111,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104990307,literal,Stemona tuberosa,literal,DVRWOSGUHQABHJ-PKLKDMKISA-N,literal,O=C1OC2(OC3CCCN4C(=O)CCC4C3C2CC)C=C1C,en,literal,"(1R,2S,3R,4S,6S)-3-ethyl-3'-methylspiro[5-oxa-10-azatricyclo[8.3.0.02,6]tridecane-4,5'-furan]-2',11-dione",literal,10.1016/S0031-9422(00)89662-4,literal,742815-1,,,,
112,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104990307,literal,Stemona tuberosa,literal,DVRWOSGUHQABHJ-PKLKDMKISA-N,literal,O=C1OC2(OC3CCCN4C(=O)CCC4C3C2CC)C=C1C,en,literal,"(1R,2S,3R,4S,6S)-3-ethyl-3'-methylspiro[5-oxa-10-azatricyclo[8.3.0.02,6]tridecane-4,5'-furan]-2',11-dione",literal,10.1021/NP0504154,literal,742815-1,,,,
113,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104990307,literal,Stemona tuberosa,literal,DVRWOSGUHQABHJ-PKLKDMKISA-N,literal,O=C1OC2(OC3CCCN4C(=O)CCC4C3C2CC)C=C1C,en,literal,"(1R,2S,3R,4S,6S)-3-ethyl-3'-methylspiro[5-oxa-10-azatricyclo[8.3.0.02,6]tridecane-4,5'-furan]-2',11-dione",literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
114,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104963993,literal,Stemona tuberosa,literal,CLVUFWXGNIFGNC-BNWJMWRWSA-N,literal,OCC1NC(CO)C(O)C(O)C1O,en,literal,"(2R,3R,4S,5S,6R)-2,6-bis(hydroxymethyl)piperidine-3,4,5-triol",literal,10.1248/CPB.15.768,literal,742815-1,,,,
115,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104963993,literal,Stemona tuberosa,literal,CLVUFWXGNIFGNC-BNWJMWRWSA-N,literal,OCC1NC(CO)C(O)C(O)C1O,en,literal,"(2R,3R,4S,5S,6R)-2,6-bis(hydroxymethyl)piperidine-3,4,5-triol",literal,10.1021/NP070651+,literal,742815-1,,,,
116,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104963993,literal,Stemona tuberosa,literal,CLVUFWXGNIFGNC-BNWJMWRWSA-N,literal,OCC1NC(CO)C(O)C(O)C1O,en,literal,"(2R,3R,4S,5S,6R)-2,6-bis(hydroxymethyl)piperidine-3,4,5-triol",literal,10.1055/S-2003-45100,literal,742815-1,,,,
117,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104963993,literal,Stemona tuberosa,literal,CLVUFWXGNIFGNC-BNWJMWRWSA-N,literal,OCC1NC(CO)C(O)C(O)C1O,en,literal,"(2R,3R,4S,5S,6R)-2,6-bis(hydroxymethyl)piperidine-3,4,5-triol",literal,10.1021/NP0504154,literal,742815-1,,,,
118,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104963993,literal,Stemona tuberosa,literal,CLVUFWXGNIFGNC-BNWJMWRWSA-N,literal,OCC1NC(CO)C(O)C(O)C1O,en,literal,"(2R,3R,4S,5S,6R)-2,6-bis(hydroxymethyl)piperidine-3,4,5-triol",literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
119,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105015748,literal,Stemona tuberosa,literal,GRCVOPKGGZCLPF-HMVZOGCKSA-N,literal,O=C1OC(CC1C)C2N3CC4OC3(CC2)C5(OC(=O)C(C)C5)CC4,en,literal,Stemotinine,literal,10.1248/CPB.15.768,literal,742815-1,,,,
120,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105015748,literal,Stemona tuberosa,literal,GRCVOPKGGZCLPF-HMVZOGCKSA-N,literal,O=C1OC(CC1C)C2N3CC4OC3(CC2)C5(OC(=O)C(C)C5)CC4,en,literal,Stemotinine,literal,10.1021/NP070651+,literal,742815-1,,,,
121,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105015748,literal,Stemona tuberosa,literal,GRCVOPKGGZCLPF-HMVZOGCKSA-N,literal,O=C1OC(CC1C)C2N3CC4OC3(CC2)C5(OC(=O)C(C)C5)CC4,en,literal,Stemotinine,literal,10.1055/S-2003-45100,literal,742815-1,,,,
122,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105015748,literal,Stemona tuberosa,literal,GRCVOPKGGZCLPF-HMVZOGCKSA-N,literal,O=C1OC(CC1C)C2N3CC4OC3(CC2)C5(OC(=O)C(C)C5)CC4,en,literal,Stemotinine,literal,10.1021/NP0504154,literal,742815-1,,,,
123,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105015748,literal,Stemona tuberosa,literal,GRCVOPKGGZCLPF-HMVZOGCKSA-N,literal,O=C1OC(CC1C)C2N3CC4OC3(CC2)C5(OC(=O)C(C)C5)CC4,en,literal,Stemotinine,literal,10.1016/0040-4020(82)80020-3,literal,742815-1,,,,
124,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105015748,literal,Stemona tuberosa,literal,GRCVOPKGGZCLPF-HMVZOGCKSA-N,literal,O=C1OC(CC1C)C2N3CC4OC3(CC2)C5(OC(=O)C(C)C5)CC4,en,literal,Stemotinine,literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
125,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104990311,literal,Stemona tuberosa,literal,DVRWOSGUHQABHJ-UWRURVRSSA-N,literal,O=C1OC2(OC3CCCN4C(=O)CCC4C3C2CC)C=C1C,en,literal,"(1R,2S,3R,4R,6S)-3-ethyl-3'-methylspiro[5-oxa-10-azatricyclo[8.3.0.02,6]tridecane-4,5'-furan]-2',11-dione",literal,10.1002/HLCA.200900124,literal,742815-1,,,,
126,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q104999072,literal,Stemona tuberosa,literal,FPBTZQXLGBERTH-PZEZNAACSA-N,literal,O=C1N2CCCCC3(OC(=O)C(C)C3O)C2CC1,en,literal,Tuberostemospironine,literal,10.1248/CPB.15.768,literal,742815-1,,,,
