,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
56,uri,http://www.wikidata.org/entity/Q5464646,uri,http://www.wikidata.org/entity/Q105135972,literal,Shorea uliginosa,literal,JVUSROPMPWEDQI-QCBZBLAVSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C(C=3OC(C4=CC=C(O)C=C4)C(C5=CC(O)=C(C(O)=C5)C6OC(CO)C(O)C(O)C6O)C23)C7OC(CO)C(O)C(O)C7O,literal,321476-1,literal,Hemsleyanoloside B,literal,10.1016/J.TETLET.2009.03.043,en,,,,
57,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q121802,literal,Shorea robusta,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,321425-1,literal,beta-sitosterol,literal,10.1016/S0031-9422(00)90675-7,en,literal,64997-52-0,,
58,uri,http://www.wikidata.org/entity/Q5464646,uri,http://www.wikidata.org/entity/Q104911618,literal,Shorea uliginosa,literal,AFXRWPNKZJBQRJ-MSPKLJCZSA-N,literal,O=C1C=CC23C(OC4=CC(O)=CC5=C4C3C(C=6C=C(O)C=C7OC(C8=CC=C(O)C=C8)C5C76)C(C=9C=C(O)C=C%10OC(C%11=CC=C(O)C=C%11)C(C=%12C=C(O)C=C(O)C%12)C%109)C2C%13=CC=C(O)C=C%13)C1,literal,321476-1,literal,Shoreaketone,literal,10.1016/J.TETLET.2005.02.165,en,,,,
59,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q105246302,literal,Shorea robusta,literal,RVSZZPCRCJYAEU-IBVIPCGLSA-N,literal,O=CC12CCC(C)C(C)C2C3=CCC4C5(C)CCC(OC(=O)C)C(C)(C)C5CCC4(C)C3(C)CC1,literal,321425-1,literal,"[(3S,4aR,6aR,6bS,8aS,11R,12S,12aS,14aR,14bR)-8a-formyl-4,4,6a,6b,11,12,14b-heptamethyl-2,3,4a,5,6,7,8,9,10,11,12,12a,14,14a-tetradecahydro-1H-picen-3-yl] acetate",literal,10.1016/S0031-9422(00)90675-7,en,,,,
60,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q110204651,literal,Shorea robusta,literal,OWEQIVOUCFSICJ-UHFFFAOYSA-N,literal,O=C(C=CC=1C=CC=CC1)C2=CC=C(OC3OC(CO)C(O)C(O)C3O)C=C2,literal,321425-1,literal,"3-Phenyl-1-[4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-en-1-one",literal,10.1016/0031-9422(82)80107-6,en,,,,
61,uri,http://www.wikidata.org/entity/Q1329892,uri,http://www.wikidata.org/entity/Q115949364,literal,Shorea roxburghii,literal,YJOJSELIMKPLBK-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C%11=CC(=CC(O)=C%11C7C%12=CC=C(O)C=C%12)C)C98,literal,321430-1,literal,"9-[6,12-Dihydroxy-8,16-bis(4-hydroxyphenyl)-4-methyl-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaen-9-yl]-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaene-4,6,12-triol",literal,10.1016/J.FITOTE.2011.01.003,en,,,,
62,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q105352507,literal,Shorea robusta,literal,YQQUILZPDYJDQJ-ASECMJBMSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,321425-1,literal,Q105352507,literal,10.1016/S0031-9422(00)86076-8,,,,,
63,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q27131867,literal,Shorea robusta,literal,NLHQJXWYMZLQJY-TXNIMPHESA-N,literal,CC(=CCCC(C)(C1CCC2(C1CCC3C2(CCC4C3(CCC(C4(C)C)O)C)C)C)O)C,literal,321425-1,literal,dammarenediol-II,literal,10.1016/S0031-9422(00)90675-7,en,literal,14351-29-2,literal,CHEMBL478945
64,uri,http://www.wikidata.org/entity/Q1329892,uri,http://www.wikidata.org/entity/Q105206454,literal,Shorea roxburghii,literal,PDFTZITXJDVBHO-OCDRQSPJSA-N,literal,O=C1OC(C(O)C)C(C2=CC=C(O)C=C2)C=3C(O)=CC(O)=CC13,literal,321430-1,literal,1'S-Dihydrophayomphenol A2,literal,10.1016/J.BMC.2011.11.067,en,,,,
65,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q27108605,literal,Shorea robusta,literal,XUEHVOLRMXNRKQ-KHMAMNHCSA-N,literal,CC1CCC(C2C13C2C(=CC3)C)C(C)C,literal,321425-1,literal,(-)-α-cubebene,literal,10.1055/S-2001-18857,en,literal,17699-14-8,,
66,uri,http://www.wikidata.org/entity/Q5479001,uri,http://www.wikidata.org/entity/Q105280812,literal,Shorea disticha,literal,UXHSAOFTHSNXMK-QILVZYPHSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C7C=8C=C(O)C=C(O)C8C(C9=CC=C(O)C=C9)C47,literal,321258-1,literal,"(2R,3R,10S,11R,18S,19S)-3,11,19-tris(4-hydroxyphenyl)-20-oxahexacyclo[16.6.1.02,10.04,9.012,17.021,25]pentacosa-1(25),4(9),5,7,12(17),13,15,21,23-nonaene-5,7,13,15,23-pentol",literal,10.1016/S0031-9422(00)84790-1,en,,,,
67,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q104201353,literal,Shorea robusta,literal,XUARCIYIVXVTAE-HGBZRQGGSA-N,literal,OCC12CCC(C)C(C)C2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,321425-1,literal,"urs-12-ene-3β,28-diol",literal,10.1016/S0031-9422(97)00004-6,en,,,,
68,uri,http://www.wikidata.org/entity/Q1329892,uri,http://www.wikidata.org/entity/Q5383943,literal,Shorea roxburghii,literal,FQWLMRXWKZGLFI-YVYUXZJTSA-N,literal,C1=CC(=CC=C1C=CC2=CC(=CC3=C2C(C(O3)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O)O,literal,321430-1,literal,ε-viniferin,literal,10.1016/J.FITOTE.2011.01.003,en,literal,62218-08-0,literal,CHEMBL1224875
69,uri,http://www.wikidata.org/entity/Q1329892,uri,http://www.wikidata.org/entity/Q3902665,literal,Shorea roxburghii,literal,HSTZMXCBWJGKHG-CUYWLFDKSA-N,literal,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,literal,321430-1,literal,polydatin,literal,10.1016/J.FITOTE.2011.01.003,en,literal,65914-17-2,literal,CHEMBL142652
70,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q105349091,literal,Shorea robusta,literal,YIWKBKBHKZAWQV-UBHSHLNASA-N,literal,C=C(C)C1CC2=C(C)CCC2C(C)CC1,literal,321425-1,literal,"(5S,8S,8aS)-3,8-dimethyl-5-prop-1-en-2-yl-1,2,4,5,6,7,8,8a-octahydroazulene",literal,10.1055/S-2001-18857,en,,,,
71,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q105215173,literal,Shorea robusta,literal,PUONAUMPSYDKKY-CPSTZYSZSA-N,literal,O=C1OC23C=CC4C5(C)CC(O)C(O)C(C)(CO)C5CCC4(C)C3(C)CCC16CCC(C)C(C)C26,literal,321425-1,literal,Dryobalanolide,literal,10.1016/S0031-9422(00)90675-7,en,,,,
72,uri,http://www.wikidata.org/entity/Q5464646,uri,http://www.wikidata.org/entity/Q105135971,literal,Shorea uliginosa,literal,JVUSROPMPWEDQI-HBUKWEMCSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C(C=3OC(C4=CC=C(O)C=C4)C(C5=CC(O)=C(C(O)=C5)C6OC(CO)C(O)C(O)C6O)C23)C7OC(CO)C(O)C(O)C7O,literal,321476-1,literal,Uriginoside A,literal,10.1016/J.TETLET.2009.03.043,en,,,,
73,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q105136768,literal,Shorea robusta,literal,JXSVIVRDWWRQRT-GWDMTMLYSA-N,literal,O=C(O)C12CCC(C)C(C)C2C3=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC4(C)C3(C)CC1,literal,321425-1,literal,"(1S,2R,4aS,6aR,6aS,6bR,8aR,9R,10R,11R,12aR,14bR)-10,11-dihydroxy-9-(hydroxymethyl)-1,2,6a,6b,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",literal,10.1016/S0031-9422(00)95019-2,en,,,,
74,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q15478109,literal,Shorea robusta,literal,JXSVIVRDWWRQRT-UYDOISQJSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)O,literal,321425-1,literal,asiatic acid,literal,10.1016/S0031-9422(00)90675-7,en,literal,464-92-6,literal,CHEMBL404313
75,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q15478109,literal,Shorea robusta,literal,JXSVIVRDWWRQRT-UYDOISQJSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)O,literal,321425-1,literal,asiatic acid,literal,10.1016/S0031-9422(00)95019-2,en,literal,464-92-6,literal,CHEMBL404313
76,uri,http://www.wikidata.org/entity/Q909828,uri,http://www.wikidata.org/entity/Q15478109,literal,Shorea robusta,literal,JXSVIVRDWWRQRT-UYDOISQJSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)O,literal,321425-1,literal,asiatic acid,literal,10.1016/S0031-9422(97)00004-6,en,literal,464-92-6,literal,CHEMBL404313
77,uri,http://www.wikidata.org/entity/Q1329892,uri,http://www.wikidata.org/entity/Q105279254,literal,Shorea roxburghii,literal,UUDRKGZCNYHHAN-IZXOFTTASA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(OC3OC(CO)C(O)C(O)C3O)=C(O)C=C2O,literal,321430-1,literal,"(2S,3R,4S,5S,6R)-2-[2,4-dihydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/J.FITOTE.2011.01.003,en,,,,
78,uri,http://www.wikidata.org/entity/Q1329892,uri,http://www.wikidata.org/entity/Q104937780,literal,Shorea roxburghii,literal,BKTBIBGLLKBMGA-IZLXSDGUSA-N,literal,OC=1C=CC(=CC1)C2=CC3=CC(O)=CC=4OC(C5=CC=C(O)C=C5)C(C=6C=C(O)C=C(O)C26)C43,literal,321430-1,literal,"(1R,16R)-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,8,10(17),11,13-heptaene-4,6,12-triol",literal,10.1016/J.FITOTE.2011.01.003,en,,,,
79,uri,http://www.wikidata.org/entity/Q5479001,uri,http://www.wikidata.org/entity/Q105280811,literal,Shorea disticha,literal,UXHSAOFTHSNXMK-KJLLJDQWSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C7C=8C=C(O)C=C(O)C8C(C9=CC=C(O)C=C9)C47,literal,321258-1,literal,Distichol,literal,10.1016/S0031-9422(00)84790-1,en,,,,
80,uri,http://www.wikidata.org/entity/Q1329892,uri,http://www.wikidata.org/entity/Q105015629,literal,Shorea roxburghii,literal,GQZNTVVDWGNHRK-HOCLYGCPSA-N,literal,O=C1OC(C(=O)C)C(C2=CC=C(O)C(O)=C2)C=3C(O)=CC(O)=CC13,literal,321430-1,literal,Phayomphenol B1,literal,10.1016/J.BMC.2011.11.067,en,,,,
81,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q104399120,literal,Vateria indica,literal,VOANMQWFRWOKSM-ATGKYDEGSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321552-1,literal,Vaticanol B,literal,10.1002/HLCA.200800048,en,,,,
82,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q104399120,literal,Vateria indica,literal,VOANMQWFRWOKSM-ATGKYDEGSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321552-1,literal,Vaticanol B,literal,10.1016/S0040-4020(03)00024-3,en,,,,
83,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q104251764,literal,Upuna borneensis,literal,MBGBQHRAJPLAPN-DMGQSWNOSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C=9C=C(O)C=C(O)C9,literal,321540-1,literal,Pauciflorol B,literal,10.1248/CPB.53.219,en,,,,
84,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q104399279,literal,Upuna borneensis,literal,HEIKOEZNFLUAEJ-SDKBZUBTSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C(C7=CC=C(O)C=C7)C8=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11)C9=C8C6C4C%12=CC=C(O)C=C%12,literal,321540-1,literal,Stenophyllol C,literal,10.1248/CPB.53.219,en,,,,
85,uri,http://www.wikidata.org/entity/Q3555021,uri,http://www.wikidata.org/entity/Q104395357,literal,Vateria copallifera,literal,OAJMDVHEWRVSMZ-JYUOMCLQSA-N,literal,OC1=CC=C(C=C1)C2C=3C(O)=CC(O)=CC3C4C(C5=CC=C(O)C=C5)C=6C(O)=CC(O)=CC6C4C7C8=CC=C(O)C=C8C=9C(O)=CC(O)=CC9C27,literal,321546-1,literal,Copalliferol A,literal,10.1039/P19830000699,en,,,,
86,uri,http://www.wikidata.org/entity/Q3555021,uri,http://www.wikidata.org/entity/Q104395357,literal,Vateria copallifera,literal,OAJMDVHEWRVSMZ-JYUOMCLQSA-N,literal,OC1=CC=C(C=C1)C2C=3C(O)=CC(O)=CC3C4C(C5=CC=C(O)C=C5)C=6C(O)=CC(O)=CC6C4C7C8=CC=C(O)C=C8C=9C(O)=CC(O)=CC9C27,literal,321546-1,literal,Copalliferol A,literal,10.1039/C39800000619,en,,,,
87,uri,http://www.wikidata.org/entity/Q5479081,uri,http://www.wikidata.org/entity/Q104415346,literal,Shorea worthingtonii,literal,KZJWDPNRJALLNS-BSJPTTOTSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,321486-1,literal,"(3S,8R,9R,10R,13R,14R,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1016/S0031-9422(00)91468-7,en,,,,
88,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q104399121,literal,Vatica rassak,literal,DTAYOOZOCCYGJM-DOMWLAFOSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C7=C(O)C=C8OC(C9=CC=C(O)C=C9)C(C=%10C=C(O)C=C(O)C%10)C8=C7C(C4C%11=CC=C(O)C=C%11)C6C%12=CC=C(O)C=C%12,literal,321701-1,literal,Vatdiospyroidol,literal,10.1016/S0031-9422(00)00026-1,en,,,,
89,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q104399121,literal,Vatica rassak,literal,DTAYOOZOCCYGJM-DOMWLAFOSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C7=C(O)C=C8OC(C9=CC=C(O)C=C9)C(C=%10C=C(O)C=C(O)C%10)C8=C7C(C4C%11=CC=C(O)C=C%11)C6C%12=CC=C(O)C=C%12,literal,321701-1,literal,Vatdiospyroidol,literal,10.1248/BPB.25.147,en,,,,
90,uri,http://www.wikidata.org/entity/Q5485875,uri,http://www.wikidata.org/entity/Q104910557,literal,Hopea malibato,literal,AETOAAQSGCSQKP-PWJWKHQFSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4(O)C7(O)C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C7C%12=CC=C(O)C=C%12)C98,literal,320938-1,literal,Dibalanocarpol,literal,10.1021/NP970519H,en,,,,
91,uri,http://www.wikidata.org/entity/Q104399087,uri,http://www.wikidata.org/entity/Q104399089,literal,Upuna boreensis,literal,RJWMEAZIMHXPHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C9=CC(O)=C%10OC(C%11=CC=C(O)C=C%11)C(C=%12C=C(O)C=C(OC%13OC(CO)C(O)C(O)C%13O)C%12)C%10=C9,,,literal,Q104399089,literal,10.1002/HLCA.200490293,,,,,
92,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q104399124,literal,Vatica pauciflora,literal,MCMCLWLMWYYHDE-FIXYLZMVSA-N,literal,OC1=CC=C(C=C1)C2C=3C(O)=CC(O)=CC3C4C=5C(O)=CC(O)=CC5C6C(C7=CC=C(O)C=C7)C246,literal,321694-1,literal,(-)-Ampelopsin F,literal,10.1016/S0040-4020(03)00730-0,en,,,,
93,uri,http://www.wikidata.org/entity/Q2850145,uri,http://www.wikidata.org/entity/Q104399120,literal,Anisoptera,literal,VOANMQWFRWOKSM-ATGKYDEGSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,14351-1,literal,Vaticanol B,literal,10.1021/NP500433Z,en,,,,
94,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q104913530,literal,Shorea hemsleyana,literal,AKCFNGPKGXQHGR-FCWAMTDYSA-N,literal,OC1=CC=C(C=C1)C2OC3=C(C(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C(C7=CC=C(O)C=C7)C8=C(O)C(=C(O)C=C8C6C4C9=CC=C(O)C=C9)C%10OC(CO)C(O)C(O)C%10O)C%11OC(CO)C(O)C(O)C%11O,literal,321303-1,literal,Hemsleyanoside C,literal,10.1248/CPB.48.1001,en,,,,
95,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q104913530,literal,Shorea hemsleyana,literal,AKCFNGPKGXQHGR-FCWAMTDYSA-N,literal,OC1=CC=C(C=C1)C2OC3=C(C(O)=C4C(=C3C2C=5C=C(O)C=C(O)C5)C6C(C7=CC=C(O)C=C7)C8=C(O)C(=C(O)C=C8C6C4C9=CC=C(O)C=C9)C%10OC(CO)C(O)C(O)C%10O)C%11OC(CO)C(O)C(O)C%11O,literal,321303-1,literal,Hemsleyanoside C,literal,10.1248/CPB.48.1959,en,,,,
96,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q104399120,literal,Vatica pauciflora,literal,VOANMQWFRWOKSM-ATGKYDEGSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321694-1,literal,Vaticanol B,literal,10.1016/S0040-4020(03)00730-0,en,,,,
97,uri,http://www.wikidata.org/entity/Q3012289,uri,http://www.wikidata.org/entity/Q104400839,literal,Vatica cinerea,literal,MZPNVEOVZSHYMZ-NTXGJNAHSA-N,literal,O=C(O)C(=CCCC(C)C1CCC2(C)C3CCC4C(C(=O)CCC54CC35CCC12C)(C)C)C,literal,321612-1,literal,Mangiferonic acid,literal,10.1021/NP020379Y,en,literal,13878-90-5,,
98,uri,http://www.wikidata.org/entity/Q17572545,uri,http://www.wikidata.org/entity/Q104399120,literal,Vatica albiramis,literal,VOANMQWFRWOKSM-ATGKYDEGSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321586-1,literal,Vaticanol B,literal,10.1021/NP1002675,en,,,,
99,uri,http://www.wikidata.org/entity/Q5899753,uri,http://www.wikidata.org/entity/Q104400515,literal,Hopea hainanensis,literal,MBGBQHRAJPLAPN-WTEBWGKASA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C=9C=C(O)C=C(O)C9,literal,320907-1,literal,vaticanol A,literal,10.1021/JF900756D,en,,,,
100,uri,http://www.wikidata.org/entity/Q1634902,uri,http://www.wikidata.org/entity/Q104399126,literal,Dipterocarpus grandiflorus,literal,BCXLPQSOXFZGRX-QDOVTSBLSA-N,literal,O=C1OC2C(O)COC32OC(C4=CC=C(O)C=C4)C(C=5C=C(O)C=C6OC(C7=CC=C(O)C=C7)C(C=8C=C(O)C=C(O)C8)C65)C13O,literal,320683-1,literal,Shorealactone,literal,10.1002/HLCA.200490046,en,,,,
101,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q104399120,literal,Hopea utilis,literal,VOANMQWFRWOKSM-ATGKYDEGSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12,literal,321019-1,literal,Vaticanol B,literal,10.1248/CPB.49.785,en,,,,
102,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q104922117,literal,Vatica pauciflora,literal,BADTYSQKXNDGFG-OALUTQOASA-N,literal,O=C1C=2C=C(O)C=C(O)C2C(C=3C=C(O)C=C(O)C3)C1C4=CC=C(O)C=C4,literal,321694-1,literal,"(2R,3R)-3-(3,5-dihydroxyphenyl)-4,6-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydroinden-1-one",literal,10.1021/NP030236R,en,,,,
103,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q104400515,literal,Vatica pauciflora,literal,MBGBQHRAJPLAPN-WTEBWGKASA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C=9C=C(O)C=C(O)C9,literal,321694-1,literal,vaticanol A,literal,10.1016/S0040-4020(03)00730-0,en,,,,
104,uri,http://www.wikidata.org/entity/Q5485945,uri,http://www.wikidata.org/entity/Q104251763,literal,Hopea reticulata,literal,MBGBQHRAJPLAPN-ZYLOEWDGSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C=9C=C(O)C=C(O)C9,literal,320985-1,literal,pauciflorol A,literal,10.1021/NP060242Y,en,,,,
105,uri,http://www.wikidata.org/entity/Q1634902,uri,http://www.wikidata.org/entity/Q104923698,literal,Dipterocarpus grandiflorus,literal,BCXLPQSOXFZGRX-HYCQBXCLSA-N,literal,O=C1OC2C(O)COC32OC(C4=CC=C(O)C=C4)C(C=5C=C(O)C=C6OC(C7=CC=C(O)C=C7)C(C=8C=C(O)C=C(O)C8)C65)C13O,literal,320683-1,literal,"(1S,4S,5R,8S,9S,10R)-9-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-4,8-dihydroxy-10-(4-hydroxyphenyl)-2,6,11-trioxatricyclo[6.3.0.01,5]undecan-7-one",literal,10.1002/HLCA.200490046,en,,,,
106,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q104399089,literal,Vatica rassak,literal,RJWMEAZIMHXPHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C9=CC(O)=C%10OC(C%11=CC=C(O)C=C%11)C(C=%12C=C(O)C=C(OC%13OC(CO)C(O)C(O)C%13O)C%12)C%10=C9,literal,321701-1,literal,Q104399089,literal,10.3987/COM-00-9139,,,,,
107,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q104399091,literal,Vateria indica,literal,NHYFNLFVNSLRES-KGFZEFQWSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(OC3OC(CO)C(O)C(O)C3O)C=C4OC(C5=CC=C(O)C=C5)C(C=6C=C(O)C=C(O)C6)C42,literal,321552-1,literal,Paucifloroside A,literal,10.1248/CPB.58.1369,en,,,,
